Country Name,Country Code,Time,Time Code,"GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]",CO2 emissions (kt) [EN.ATM.CO2E.KT],GDP per unit of energy use (PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP],"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP) [EG.USE.COMM.GD.PP.KD]",Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS],Energy intensity level of primary energy (MJ/$2011 PPP GDP) [EG.EGY.PRIM.PP.KD],Gross fixed capital formation (current US$) [NE.GDI.FTOT.CD]
"Egypt, Arab Rep.",EGY,2009,YR2009,740882252581.081,9.08670043945313,206734.459,10.0182252850767,90.8668827750288,5.76287861312245,3.92791780698081,35746935518.9671
"Egypt, Arab Rep.",EGY,2010,YR2010,788094704343.798,8.75650024414063,202715.427,10.8637216342069,84.7713610024973,5.7241019528271,3.66470829263456,42055583774.7624
"Egypt, Arab Rep.",EGY,2011,YR2011,818754235836.905,11.8493003845215,217412.763,10.7543824434969,87.4220222814788,5.58463890039262,3.77736476114315,39428266519.7859
"Egypt, Arab Rep.",EGY,2012,YR2012,958659720240.143,12.5972003936768,220108.008,12.2492351220214,87.9115744479833,5.55417121806337,3.79971890055693,41048994912.0027
"Egypt, Arab Rep.",EGY,2013,YR2013,992022227977.067,13.1538000106812,214402.156,13.2229513725538,82.4697012749328,5.7078980939596,3.56725879529674,37479012192.4735
"Egypt, Arab Rep.",EGY,2014,YR2014,985262043446.578,13.1049003601074,227852.712,13.1673500411731,79.9230895100836,5.86604491436771,3.71434452337684,38025001793.0144
"Egypt, Arab Rep.",EGY,2015,YR2015,1064235799328.8,13.0522003173828,224581.748,..,..,5.70937726460422,3.51107011031528,45429203479.5867
France,FRA,1990,YR1990,1026066902289.78,9.35999965667725,375691.484,4.58043137265639,113.491264282783,10.4080191320525,5.44753280318395,296767859294.061
France,FRA,1991,YR1991,1071884778559.65,9.13409996032715,390689.514,4.52728429733873,118.706635017486,11.0122219269501,5.69837990787257,294198349029.183
France,FRA,1992,YR1992,1113845375059.34,10.2052001953125,365893.26,4.78665847461166,114.832871194143,11.2582017613576,5.51240636206998,309456009913.259
France,FRA,1993,YR1993,1133068052397.45,11.3212995529175,359916.05,4.790186079086,117.467101202521,10.8601325704973,5.63795068605657,273906648135.279
France,FRA,1994,YR1994,1184555470552.45,12.5928001403809,338119.402,5.20487484666966,110.416635460275,10.9344888752186,5.30022745820351,284702268431.002
France,FRA,1995,YR1995,1234872151459.92,11.835599899292,349160.739,5.20917182791171,112.638923512396,10.701408694358,5.40804649600304,321406229465.107
France,FRA,1996,YR1996,1273968045657.78,12.3673000335693,375306.449,5.08609784186497,117.358729442329,10.4949535665609,5.63604373298208,318888319015.258
France,FRA,1997,YR1997,1333393499384.76,12.5662002563477,351562.624,5.4914730910278,111.168399283137,9.98545318666425,5.3387047960414,283594066082.266
France,FRA,1998,YR1998,1405892097800.21,12.0748996734619,377444.31,5.62647097504746,110.437247230765,9.70928588525048,5.30525458900133,299134978874.805
France,FRA,1999,YR1999,1470523899441.7,11.9807996749878,368918.535,5.89483301146199,106.608036244412,9.77901435150414,5.12201148310623,310609418282.548
France,FRA,2000,YR2000,1589840444463.08,10.2172002792358,362226.26,6.31133799916542,103.587414473716,9.25600013717668,4.97920897917369,293079049198.452
France,FRA,2001,YR2001,1687440623635.58,8.61040019989014,377535.985,6.47710361046834,105.048944220451,9.39522090942021,5.05091109835806,296124384787.472
France,FRA,2002,YR2002,1762926373243.27,8.70170021057129,375075.428,6.75046786273692,104.121538289022,8.66875552749496,5.00716538154063,313103707886.317
France,FRA,2003,YR2003,1751690281552.46,8.30650043487549,380689.605,6.58914724658919,105.125499987238,8.84755441914201,5.0556274959923,387142212189.616
France,FRA,2004,YR2004,1820581746307.33,8.91359996795654,383758.884,6.74939524929872,103.730506116596,8.88771189269145,4.99064323415997,452020114228.955
France,FRA,2005,YR2005,1926880446239.76,8.49349975585938,385368.697,7.1139396935948,102.457063277614,8.59691215698915,4.93206864531416,478699166770.302
France,FRA,2006,YR2006,2063202748926.06,8.44779968261719,375764.824,7.74184977747788,98.3977993341039,8.46011282921616,4.74010541942815,520540710074.018
France,FRA,2007,YR2007,2182048699780.6,7.65670013427734,369142.222,8.28226046956499,94.9727291504389,9.32132831522475,4.57793635586042,616012866137.421
France,FRA,2008,YR2008,2259256991361.58,7.06339979171753,366325.966,8.53777682127185,95.1477216093307,10.4732303588833,4.58910194670539,688623114105.757
France,FRA,2009,YR2009,2246074865218.48,8.73630046844482,351899.988,8.86976384554583,93.7456567408521,11.2220062136121,4.52464752958569,593664906918.589
France,FRA,2010,YR2010,2336237107185.55,8.87129974365234,353033.091,8.94405416895013,94.8498497841022,11.8458733047694,4.57721334867775,584159921654.49
France,FRA,2011,YR2011,2446475413051,8.81099987030029,331804.828,9.7322409175987,89.3227897176549,10.9136904355435,4.31528298948888,641638464005.41
France,FRA,2012,YR2012,2474003939353.38,9.40019989013672,333227.624,9.82082208316772,89.2337235241352,12.372958762063,4.31659316435746,602736549739.613
France,FRA,2013,YR2013,2608522466158.15,9.92059993743896,334096.703,10.3100305047723,89.1077203581109,13.4773744348411,4.31050153437464,619614035449.194
France,FRA,2014,YR2014,2662033396692.53,10.292200088501,303275.568,10.9710477257978,84.6473126711483,13.3470246384899,4.08202291575321,622334976072.325
France,FRA,2015,YR2015,2719223033898.26,10.3540000915527,..,11.0673656148852,84.7699121850307,13.4992623166677,4.10185369917219,524197085713.701
Germany,DEU,1990,YR1990,1543185916262.22,4.89029979705811,..,4.39400760736372,120.670418645322,2.09803377496266,5.88225583504454,432689502239.438
Germany,DEU,1991,YR1991,1676867309864.1,5.31720018386841,929973.202,4.87049294385044,112.546579301822,1.98863280907619,5.48624741873564,465198585739.54
Germany,DEU,1992,YR1992,1748149974066.26,6.32329988479614,891975.748,5.17362683041599,108.366810755277,2.06262189491575,5.28271961464898,537180964308.078
Germany,DEU,1993,YR1993,1772042875808.53,7.67530012130737,877645.112,5.29627302695807,108.365427281519,2.11093108509833,5.28141612018821,498282266650.893
Germany,DEU,1994,YR1994,1853285021267.37,8.72799968719482,865558.68,5.56567177520274,105.322177496383,2.26620206067894,5.13012490750797,532335784018.32
Germany,DEU,1995,YR1995,1921185762654.8,8.1584997177124,864110.215,5.70951958552338,104.821432468091,2.31974899616167,5.09555443495463,608670670124.198
Germany,DEU,1996,YR1996,1968859035644.57,8.82470035552979,889614.2,5.65998806178658,107.480234180289,2.25217383396493,5.22496185415016,575048089420.328
Germany,DEU,1997,YR1997,2015135479495.69,9.86310005187988,862276.715,5.84399673193103,104.67568578553,2.82442182235482,5.08534798270389,501029776674.938
Germany,DEU,1998,YR1998,2079452807088.9,9.78829956054688,855364.42,6.06722742995726,101.983299602093,3.04511890616193,4.9564622466845,510450150050.017
Germany,DEU,1999,YR1999,2158514818382.19,8.85499954223633,822460.429,6.44402956126752,97.8200462044127,3.26371214587689,4.74968849363069,505515661623.695
Germany,DEU,2000,YR2000,2236911602807.63,7.9173002243042,829977.779,6.6460249359429,95.5261222209065,3.70043759040219,4.63529428201804,449145015662.429
Germany,DEU,2001,YR2001,2337145131620,7.77269983291626,853662.932,6.74157567562315,96.7494024657052,3.89967279049467,4.69475690925934,423391498881.432
Germany,DEU,2002,YR2002,2406901890705.46,8.48190021514893,829724.756,7.1021877716335,94.7661013836599,4.41263678738536,4.58939121057672,416244118200.64
Germany,DEU,2003,YR2003,2465749300937.88,9.7790002822876,823003.145,7.31435176498059,94.9444968774705,5.05846742452957,4.59786268049527,487327313769.752
Germany,DEU,2004,YR2004,2583207076040.95,10.7266998291016,815969.839,7.60876617370071,94.4940524891595,5.82524443326874,4.5769511938077,536302458405.761
Germany,DEU,2005,YR2005,2622040720917.68,11.1667003631592,797759.517,7.78026905662795,93.128068729984,6.76455100872253,4.51146599828359,542885213281.93
Germany,DEU,2006,YR2006,2810612327627.45,10.2502002716064,816721.574,8.11460780788623,92.1957302461814,7.75322465619858,4.471228450447,592541713712.207
Germany,DEU,2007,YR2007,2982137360500.33,8.65830039978027,781247.016,9.09470241395595,84.7513187498308,9.40658790331653,4.0991916760957,686179852176.293
Germany,DEU,2008,YR2008,3103957698735.13,7.52449989318848,779296.172,9.36437256877333,84.8565425878092,8.59224825671174,4.09940667751472,757306283872.858
Germany,DEU,2009,YR2009,3018205018720.86,7.74160003662109,720547.165,9.72200788551019,84.2783802456746,9.63006156970857,4.06809836556386,654670741872.742
Germany,DEU,2010,YR2010,3187561994873.85,6.96640014648438,757880.892,9.75180615501428,85.1759404236297,10.2935196369107,4.11533555707247,663732667411.763
Germany,DEU,2011,YR2011,3415020684916.05,5.82439994812012,729810.007,10.9931657139359,77.8928347027707,11.3943559060623,3.77303671283679,762767766339.446
Germany,DEU,2012,YR2012,3487232707438.34,5.37939977645874,738141.431,11.183955436853,77.8563735767677,12.0151357257952,3.77181071456031,716795048792.994
Germany,DEU,2013,YR2013,3628559701800.76,5.23059988021851,757961.566,11.4211334195444,78.9910473041038,12.0890787546162,3.83175597713428,742870847870.057
Germany,DEU,2014,YR2014,3807112936430.42,4.98059988021851,720363.815,12.4386889136177,74.441293735655,13.3788782316752,3.64039942390138,778348250139.041
Germany,DEU,2015,YR2015,3895127090047.34,4.62419986724854,727045.089,12.4906801243224,74.5482819223322,14.2062526977772,3.6030941551038,672029032902.877
Iceland,ISL,1990,YR1990,5600595320.47746,..,1998.515,2.46729108361926,259.239574850828,54.6721549511554,12.9891858780225,1408226968.72887
Iceland,ISL,1991,YR1991,5777051761.4498,2.54800009727478,1767.494,2.78225889342016,237.666549832067,54.7874237583985,11.9082705424457,1524602576.77176
Iceland,ISL,1992,YR1992,5709351960.22606,4.30499982833862,1818.832,2.81999010186015,239.830325759156,54.6332613142616,12.016686426954,1431665517.43912
Iceland,ISL,1993,YR1993,5921388741.6297,5.25699996948242,1976.513,2.72171550201792,254.377449945023,54.6595421181759,12.7455693530973,1137696623.82846
Iceland,ISL,1994,YR1994,6266090354.96051,5.32600021362305,2009.516,2.84019031401215,248.971758632474,54.1375531203699,12.4747174633994,1139801782.55872
Iceland,ISL,1995,YR1995,6404938220.10384,5.1956000328064,1947.177,2.90058493207622,248.89960811156,55.6507167055427,12.4711023641081,1248718759.90274
Iceland,ISL,1996,YR1996,6661505049.84501,3.6003999710083,2211.201,2.79976222101483,256.463650316275,52.2531955456447,12.824112565413,1541163757.89474
Iceland,ISL,1997,YR1997,7294477231.36687,3.72029995918274,2104.858,3.13418775167328,237.203109287525,54.8819563147358,11.95680598079,1646817367.91704
Iceland,ISL,1998,YR1998,7861902572.57989,3.06940007209778,2101.191,3.17464331159534,235.674430233808,57.2124456592265,11.9439366669341,2186591658.76296
Iceland,ISL,1999,YR1999,8189172049.737,2.17810010910034,2068.188,2.94105129681045,254.685409709228,59.8176763149088,12.8925204113619,2115420537.41396
Iceland,ISL,2000,YR2000,8356728902.7964,1.93640005588531,2163.53,2.67929835911983,271.982663845624,60.6604770617323,13.7902122815459,2216272921.54269
Iceland,ISL,2001,YR2001,9054991619.41372,1.87360000610352,2101.191,3.0006676100294,253.271063240848,62.1193634766596,12.8583396323613,1904014146.32444
Iceland,ISL,2002,YR2002,9351404880.8494,2.98819994926453,2170.864,3.01018993564614,258.970392214283,61.8431962472443,13.1775062692544,1844133484.32333
Iceland,ISL,2003,YR2003,9444135909.71044,3.99710011482239,2167.197,3.03968557850572,253.256367868949,61.8816048183465,12.8273386162051,2447985167.32065
Iceland,ISL,2004,YR2004,10400237472.0942,4.03079986572266,2244.204,3.38344539832466,231.908920313826,61.8069885493144,11.7267652961184,3443374626.91458
Iceland,ISL,2005,YR2005,11048355866.479,2.54699993133545,2229.536,3.53763721318189,221.59600012164,62.4655995724526,11.2443691043023,4987045600.54746
Iceland,ISL,2006,YR2006,11874035545.9522,2.82979989051819,2299.209,3.06952543375005,260.787892339935,64.0158457529678,13.3654495887013,6175293052.15161
Iceland,ISL,2007,YR2007,12823194502.5497,2.2506000995636,2310.21,2.7910718621105,283.208250848086,66.7515975965699,14.4975853949028,6358337541.17555
Iceland,ISL,2008,YR2008,13749851531.5205,2.9456000328064,2119.526,2.64881982369659,313.733037881907,73.4615703076425,16.1413855362034,4581157802.51717
Iceland,ISL,2009,YR2009,13356922474.4091,7.22039985656738,2053.52,2.47985903030936,349.198205185515,74.1238775545343,17.5709780362316,1992532538.43466
Iceland,ISL,2010,YR2010,12596521332.4864,7.56430006027222,1961.845,2.32662912848043,363.496513713773,75.4196918406966,18.3194279689963,1923250850.77001
Iceland,ISL,2011,YR2011,13005318868.9677,7.02810001373291,1881.171,2.24518877922864,381.723663141669,76.4508536593322,19.2179471651878,2334114706.61011
Iceland,ISL,2012,YR2012,13446448577.9746,6.00019979476929,1873.837,2.37811523905657,367.842129488117,77.3446814179132,18.5398533491521,2352625353.37981
Iceland,ISL,2013,YR2013,14296625705.2294,5.37639999389648,1899.506,2.42915691677586,367.682378127221,76.2194959459808,18.5742321066501,2509688201.92896
Iceland,ISL,2014,YR2014,14966383109.0755,4.89720010757446,1983.847,2.55160110474637,358.960857450823,76.3388709815554,18.1057478442943,3053340989.1171
Iceland,ISL,2015,YR2015,16161750287.332,3.97919988632202,1987.514,2.79504802384734,337.82540960272,77.029689205553,16.557495602537,3373241801.64557
Israel,ISR,1990,YR1990,70601689465.0393,12.2410001754761,36295.966,6.15760612873322,100.474165651907,5.80024515812053,5.20391196226479,11674016020.2361
Israel,ISR,1991,YR1991,78628479201.722,13.3870000839233,36754.341,6.83479556296639,93.5803292970532,6.02540083931582,4.84805904603968,16668625992.7164
Israel,ISR,1992,YR1992,86660391778.6791,14.0799999237061,42790.223,6.55410574968384,99.8120098657621,6.24488071353934,5.27524388843835,18533292058.07
Israel,ISR,1993,YR1993,92365752190.8377,12.7410001754761,45074.764,6.66370528221139,100.496319664372,5.89105589727046,5.23894714268273,18186725239.3908
Israel,ISR,1994,YR1994,101345381059.115,9.93400001525879,48400.733,6.85478430011152,99.7810957742435,5.64907818198587,5.22579068809726,21131648035.6016
Israel,ISR,1995,YR1995,110302510962.244,8.7819995880127,51099.645,7.11389754751828,98.1627631169774,5.43627427030068,5.14117553243246,24988612492.9432
Israel,ISR,1996,YR1996,117954614685.255,8.45499992370605,53098.16,7.39783482941587,96.1068347235189,5.44661308180387,4.98017127176662,27835469874.9883
Israel,ISR,1997,YR1997,124858953411.049,9.75100040435791,55881.413,7.42577528134887,97.5174411038708,5.69790780290493,5.04586412850192,27826601843.7989
Israel,ISR,1998,YR1998,131597369972.758,10.7489995956421,57095.19,7.63739001794985,96.165765672615,6.07462712345721,4.95993864486528,26015668219.2574
Israel,ISR,1999,YR1999,138332748575.389,11.1829996109009,55694.396,8.2494927032763,90.7602884777649,5.86872888096563,4.65305060854921,26064289803.609
Israel,ISR,2000,YR2000,156778138142.57,11.1020002365112,60259.811,8.5978880545065,91.8468901538733,5.97064052127847,4.64449279116682,28042197189.3165
Israel,ISR,2001,YR2001,160470158292.729,11.8120002746582,63596.781,8.38252211609443,96.3107099302982,6.29768607506162,4.86425403825633,26873507477.9466
Israel,ISR,2002,YR2002,165727453304.901,12.8879995346069,59812.437,8.81127437798032,94.6401208917378,6.51773974931386,4.78243439869545,24142958525.0538
Israel,ISR,2003,YR2003,159338526106.473,13.5050001144409,62889.05,8.07597825874605,98.3220399385404,6.52065031504906,4.95834304218279,23899104916.4489
Israel,ISR,2004,YR2004,171641518765.354,13.0290002822876,59020.365,8.9326944687654,91.9086148661335,6.7138983229974,4.59398960178657,25491472802.3204
Israel,ISR,2005,YR2005,172084431078.6,11.3420000076294,56952.177,9.33004847664913,84.9003753082219,7.00040112505891,4.2242467269109,27066429908.4163
Israel,ISR,2006,YR2006,181033679049.351,10.7069997787476,62471.012,8.90406435985199,88.6554398537858,6.82470273018197,4.40118467788162,29706769536.3347
Israel,ISR,2007,YR2007,197167774975.501,9.37899971008301,63072.4,9.47510602370197,85.7846049251002,6.65040424102889,4.24415674720876,36090937878.8248
Israel,ISR,2008,YR2008,200502774458.556,7.7039999961853,68264.872,8.76700012398492,91.5386444131035,8.82217868937915,4.52607026983761,42866215635.4515
Israel,ISR,2009,YR2009,205740750144.503,9.53400039672852,64469.527,9.5636937470667,85.3167250534803,8.41705165142766,4.2040851667168,38846440708.9998
Israel,ISR,2010,YR2010,219744125318.633,8.47999954223633,68880.928,9.47405721744707,87.1068263656729,8.50335499959035,4.29571625886144,44046999110.7188
Israel,ISR,2011,YR2011,237167247512.715,7.13899993896484,69130.284,10.247704081168,82.9480475433528,9.02175146735844,4.08101607460885,53331366356.2336
Israel,ISR,2012,YR2012,250714737325.926,6.85699987411499,75529.199,10.3313488444147,85.0563635942627,2.68630292528265,4.16031299523193,53770037331.7768
Israel,ISR,2013,YR2013,275197370692.417,6.20800018310547,66039.003,11.8970514221853,77.8462602774475,3.319186866125,3.83693258945275,59722400225.2528
Israel,ISR,2014,YR2014,281083288037.444,5.8899998664856,62881.716,12.384749683531,73.6136199424514,3.68013234935496,3.43775167141894,61649770523.4179
Israel,ISR,2015,YR2015,296964018797.571,5.25099992752075,66207.685,12.756803939674,73.8140039837119,3.70776691254672,3.59058439689,57460156416.9633
Japan,JPN,1990,YR1990,2416532167009.76,2.09999990463257,1092395.633,5.50839496713999,110.735504898595,4.55066402367469,5.03147197449383,1069938014745.24
Japan,JPN,1991,YR1991,2583631105652.42,2.09999990463257,1098438.849,5.831491602753,108.137471629831,4.73056921825984,4.91785542506093,1210315448303.61
Japan,JPN,1992,YR1992,2664920039877.78,2.20000004768372,1122989.414,5.8772606817258,109.74051661897,4.19771490131849,4.99219592963809,1265951474639.42
Japan,JPN,1993,YR1993,2713930306712.9,2.5,1107727.36,5.94676738869172,111.027523699694,4.43560671218463,5.0160037393887,1367746484193.03
Japan,JPN,1994,YR1994,2799409599497.17,2.90000009536743,1173755.362,5.8173162234609,115.921803892931,3.56764577817821,5.24384101364639,1448124311451.77
Japan,JPN,1995,YR1995,2936481868854.42,3.20000004768372,1183527.917,5.94757913938259,115.760352576635,3.91718852109581,5.27762127793716,1609835678654.81
Japan,JPN,1996,YR1996,3082947459853.49,3.40000009536743,1205053.207,6.11581925217862,114.637199011017,3.8393584372338,5.25137087087074,1469458747130.65
Japan,JPN,1997,YR1997,3169854587770.36,3.40000009536743,1201378.873,6.2225085627763,114.614530707982,4.07212749288482,5.22348106254592,1298338139479.91
Japan,JPN,1998,YR1998,3169360873384.63,4.09999990463257,1158915.013,6.33883163675452,113.777608125947,4.04535605146046,5.23162416473773,1137049454834.91
Japan,JPN,1999,YR1999,3207019636532.04,4.69999980926514,1197583.528,6.31370931789813,115.879593893382,3.82878657575963,5.3254666911116,1269695048934.74
Japan,JPN,2000,YR2000,3404300128237.95,4.69999980926514,1219281.167,6.57193864703703,114.978650620466,3.91610801853032,5.31104310975785,1338435770260.43
Japan,JPN,2001,YR2001,3493106916982.85,5,1201331.202,6.85396961564204,112.665630599142,3.73677736030424,5.2068393264808,1142395759362.59
Japan,JPN,2002,YR2002,3588864914954.67,5.40000009536743,1218980.473,7.05417481524402,112.336401422111,3.69537437293977,5.18274319690768,1030020416626.79
Japan,JPN,2003,YR2003,3694202529698.15,5.30000019073486,1240953.137,7.3168054499467,109.80497943347,4.07902501125446,5.05813737484608,1087603669344.93
Japan,JPN,2004,YR2004,3877296161134.04,4.69999980926514,1262394.086,7.44150931733344,110.871511970268,4.0137574915504,5.09948122042995,1158097104248.89
Japan,JPN,2005,YR2005,4045734392815.61,4.40000009536743,1240945.803,7.79316179552307,108.661122259692,3.65447331002498,5.01557333421853,1169877570129.07
Japan,JPN,2006,YR2006,4230713952095.25,4.09999990463257,1234755.907,8.16259193614409,106.967649842765,4.02936380851185,4.92415637807909,1119802096831.19
Japan,JPN,2007,YR2007,4416227618668.88,3.90000009536743,1251554.434,8.59817632475099,104.27656622276,3.7527317989319,4.7750032526997,1088983342321.04
Japan,JPN,2008,YR2008,4456434357160.63,4,1211756.483,9.01888206544776,101.426577147481,3.983866936164,4.64206127159012,1207198177235.76
Japan,JPN,2009,YR2009,4250983197430.53,5.09999990463257,1105314.474,9.02501444635491,102.221597833472,4.03561366246857,4.68392282262269,1169808517891.93
Japan,JPN,2010,YR2010,4480784390768.57,5.09999990463257,1172611.258,8.98653960725148,103.855487542949,4.58552956180109,4.73517346493524,1215815128467.66
Japan,JPN,2011,YR2011,4573186804907.29,4.52099990844727,1190469.548,9.90765928509825,96.2536775236937,4.69360225893564,4.40351657814238,1348722207975.32
Japan,JPN,2012,YR2012,4746699396854.28,4.30000019073486,1229622.107,10.5138726673623,92.7584403628283,4.53308543403043,4.23330585516314,1390713957202.82
Japan,JPN,2013,YR2013,4967051560426.25,4,1244616.47,10.9243633862007,91.5852720164065,4.91215213004179,4.20630372220914,1202732806679.53
Japan,JPN,2014,YR2014,4986566209495.87,3.59999990463257,1206674.021,11.2883403894183,88.6482686505454,5.62502588654266,3.87124396418894,1162358341752.11
Japan,JPN,2015,YR2015,5136018757862.7,3.40000009536743,1163803.124,11.7822864441775,86.4205296079634,6.29735708059289,3.74238616904232,1044272935287.02
Luxembourg,LUX,1990,YR1990,11324271457.4158,1.60720002651215,10003.576,3.34189586289933,130.594884839527,1.72183239792546,6.58325402223012,3117319169.48334
Luxembourg,LUX,1991,YR1991,12719226237.75,1.48239994049072,10615.965,3.51381777916245,128.405538238138,1.70014016482708,6.47288960796865,3634182398.10986
Luxembourg,LUX,1992,YR1992,13245798385.3949,2.02909994125366,10571.961,3.64661248478465,126.54914442641,2.01205046410623,6.37930931269819,3452662860.72773
Luxembourg,LUX,1993,YR1993,14129218630.0844,2.32999992370605,10788.314,3.83594044110716,123.153442856219,1.99192920082439,6.20813287659029,3929348763.99254
Luxembourg,LUX,1994,YR1994,14982332386.0584,3.47950005531311,10190.593,4.21431027460998,114.490199084893,2.82083001489059,5.77142101849839,4123331203.27948
Luxembourg,LUX,1995,YR1995,16191526679.6391,2.91790008544922,8316.756,5.14241680317265,99.9677849936055,3.99091542099098,5.03934990696002,4678026819.92337
Luxembourg,LUX,1996,YR1996,17116837815.7775,3.28620004653931,8437.767,5.35878657907487,100.02492328367,3.06537209669016,5.03593594634587,4320652768.72964
Luxembourg,LUX,1997,YR1997,17967628355.5316,2.5271999835968,7939.055,5.78097488258971,92.0716477562562,4.38633602298422,4.62553493927137,4079154262.51691
Luxembourg,LUX,1998,YR1998,18855147270.7779,2.76309990882874,7356.002,6.28231418948215,83.8412508387659,6.73001859305192,4.19438625813669,4447652811.73594
Luxembourg,LUX,1999,YR1999,21794057203.7217,2.38980007171631,7686.032,6.96685277830151,80.5555069621228,5.86317308991828,4.03226207838349,5050967398.25272
Luxembourg,LUX,2000,YR2000,24154411064.4221,2.34529995918274,8239.749,7.21155497050284,79.68458934929,6.85402281551282,3.98123584422651,4299584484.9825
Luxembourg,LUX,2001,YR2001,24679209789.4911,1.80499994754791,8800.8,7.0019331939402,81.7825725657462,3.43302051229053,4.10122076222101,4576796420.58166
Luxembourg,LUX,2002,YR2002,26222378149.9609,2.62089991569519,9416.856,7.16312808269601,81.8159606171265,1.31285404694116,4.11076218610282,4950394315.8291
Luxembourg,LUX,2003,YR2003,27115969640.8047,3.67499995231628,9904.567,7.02265755954471,84.9128550169081,1.27184699397854,4.2761091548094,6022729119.63883
Luxembourg,LUX,2004,YR2004,29341820786.6632,5.11329984664917,11268.691,6.82314292194316,91.2728454838182,1.36200887466153,4.56121963906291,7056549540.60094
Luxembourg,LUX,2005,YR2005,31733108754.2518,4.48820018768311,11547.383,7.23527732343579,90.2262116929073,1.89107255726593,4.50699406076819,7134618828.50392
Luxembourg,LUX,2006,YR2006,36836477089.73,4.73070001602173,11349.365,8.49876488256209,84.7755556455339,2.0922703686078,4.23745723835452,7469808054.19646
Luxembourg,LUX,2007,YR2007,40307717243.2934,4.06519985198975,11019.335,9.57107638875574,76.0201330677409,3.63501508063994,3.79838194028221,9371858746.23597
Luxembourg,LUX,2008,YR2008,42362971851.4074,5.06010007858276,10938.661,10.0663658338357,76.9498795480432,3.96635215639555,3.82791311407251,11319395049.0699
Luxembourg,LUX,2009,YR2009,40987695882.111,5.12239980697632,10392.278,10.3550488013492,75.6745238162148,3.7371623657835,3.80498503164684,9454987496.52681
Luxembourg,LUX,2010,YR2010,43434533307.3879,4.36079978942871,10967.997,10.2860744231917,76.9845203304778,3.65968302593806,3.84112138310081,9369744121.00333
Luxembourg,LUX,2011,YR2011,47690524461.9649,4.90150022506714,10894.657,11.4201091955329,74.248841254836,3.73329601518401,3.70367004895373,11508163676.3828
Luxembourg,LUX,2012,YR2012,48646428610.814,5.14010000228882,10593.963,11.8647915937973,73.1564061767495,4.14785683220779,3.66737868128083,11428008638.1976
Luxembourg,LUX,2013,YR2013,51940075107.1763,5.84759998321533,10051.247,13.0728289689787,68.3922499445703,5.72319945121627,3.40580099888044,12047042934.1987
Luxembourg,LUX,2014,YR2014,56353766041.0479,5.8523998260498,9662.545,14.7640286995235,62.997169136889,6.88323194465757,3.066832918725,13199155235.897
Luxembourg,LUX,2015,YR2015,59096856502.3694,6.66860008239746,9251.841,15.8436697559541,59.0201728833033,9.03131366096732,2.87275790450914,10515617770.5382
Malaysia,MYS,1990,YR1990,122934587704.139,4.5,56592.811,5.6305421169324,117.478136773287,11.980543608873,4.80277832334301,14546933343.192
Malaysia,MYS,1991,YR1991,139223454349.363,..,68591.235,5.16834108977433,132.312232376562,11.1534355235474,5.40923063551117,17866598778.0041
Malaysia,MYS,1992,YR1992,155048302287.734,3.71000003814697,75298.178,5.22041828071223,133.977523833852,10.2662172738824,5.47731171188343,21671574979.3851
Malaysia,MYS,1993,YR1993,174427266378.389,4.1100001335144,91722.671,5.43109189507254,131.831668125182,10.0258519116095,5.38958398548126,26004040247.0766
Malaysia,MYS,1994,YR1994,194563381152.65,..,94010.879,6.08932794819786,120.091906149324,9.92592691217369,4.90963527456795,29974089315.6531
Malaysia,MYS,1995,YR1995,218167841289.028,3.15000009536743,121132.011,6.31093952005226,118.304522620111,9.02961384827698,4.83656303194294,38663078149.9203
Malaysia,MYS,1996,YR1996,244384817854.047,2.51999998092651,125374.73,6.38860608252027,119.006147194482,7.47308267129816,4.86524705311517,42859130296.526
Malaysia,MYS,1997,YR1997,266803228477.946,2.45000004768372,124821.013,5.99275887799631,129.054692593006,6.70558722177825,5.27605481875812,43116615799.5599
Malaysia,MYS,1998,YR1998,249949998302.066,3.20000004768372,114186.713,5.90607937959929,132.422595113238,7.16784032044907,5.41374248680777,19359457806.7672
Malaysia,MYS,1999,YR1999,269121239360.052,3.4300000667572,107934.478,6.27751551020059,126.386039180418,7.34271482331671,5.1669541990239,17326578947.3684
Malaysia,MYS,2000,YR2000,299511433202.78,3,125734.096,6.12633299320589,132.399978865508,6.74350372428677,5.41281799476531,23721315789.4737
Malaysia,MYS,2001,YR2001,307665498638.061,3.52999997138977,135620.328,6.04701327553875,137.078880459488,6.47848891097353,5.60410233693281,23310526315.7895
Malaysia,MYS,2002,YR2002,329380603289.167,3.48000001907349,136449.07,6.26303789313843,134.444232907645,5.71659094008999,5.49639183773907,23682894736.8421
Malaysia,MYS,2003,YR2003,354917785911.931,3.60999989509583,158256.719,6.29891930429077,136.160914275092,5.41355738129154,5.56657375108045,24701052631.579
Malaysia,MYS,2004,YR2004,389196719502.258,3.53999996185303,171879.624,6.42284756677326,137.128712266729,5.16903972109979,5.60613957549311,26141052631.5789
Malaysia,MYS,2005,YR2005,422718912352.752,3.52999997138977,183188.652,6.43120814390875,141.216372194771,4.92452509799416,5.77325258814497,32013149903.6202
